ID	Discrete1	Discrete2	Discrete3	Discrete4	Discrete5	Discrete6	Discrete7	Discrete8	Discrete9	Discrete10	Numeric1	Numeric2	Numeric3	Numeric4	Numeric5	Numeric6	Numeric7	Numeric8	Numeric9	Numeric10	Numeric11	Numeric12	Numeric13	Numeric14	Numeric15	Numeric16	Numeric17	Numeric18	Numeric19	Numeric20	Numeric21	Numeric22	Numeric23	Numeric24	Numeric25	Numeric26	Numeric27	Numeric28	Numeric29	Numeric30	Numeric31	Numeric32	Numeric33	Numeric34	Numeric35	Numeric36	Numeric37	Numeric38	Numeric39	Numeric40	Numeric41	Numeric42	Numeric43	Numeric44	Numeric45	Numeric46	Numeric47	Numeric48	Numeric49	Numeric50	Numeric51	Numeric52	Numeric53	Numeric54	Numeric55	Numeric56	Numeric57	Numeric58	Numeric59	Numeric60	Numeric61	Numeric62	Numeric63	Numeric64	Numeric65	Numeric66	Numeric67	Numeric68	Numeric69	Numeric70	Numeric71	Numeric72	Numeric73	Numeric74	Numeric75	Numeric76	Numeric77	Numeric78	Numeric79	Numeric80	Numeric81	Numeric82	Numeric83	Numeric84	Numeric85	Numeric86	Numeric87	Numeric88	Numeric89	Numeric90
Row861	XS	JT	ET	QJ	BM	YT	YV	SY	TI	VK	0.87304344	0.65390955	0.38336578	0.84930832	0.63581963	0.14092200	0.85216316	0.87814398	0.18420141	0.87179580	0.09256259	0.51442391	0.51370287	0.06766436	0.82901386	0.71810148	0.82510568	0.38073367	0.32253985	0.14483664	0.99406577	0.80310409	0.46333633	0.55708723	0.47082764	0.84778413	0.58690838	0.16617285	0.56429322	0.93376966	0.69123572	0.22526466	0.66001999	0.89448009	0.09280237	0.44892271	0.54245941	0.14733690	0.94780422	0.47302296	0.13504014	0.37507237	0.25973572	0.11517006	0.32360217	0.47746668	0.16377421	0.63232085	0.98145910	0.49712510	0.62729267	0.82546901	0.20072838	0.31507264	0.85514051	0.61706180	0.37077560	0.95059326	0.44467424	0.63904826	0.98218075	0.42719175	0.73614677	0.23649359	0.99894524	0.47407373	0.28052816	0.04913974	0.24387355	0.06668530	0.71770176	0.94480719	0.94309503	0.93537537	0.89757296	0.39692143	0.73057652	0.50928774	0.84461112	0.96585692	0.70470723	0.60913708	0.74899635	0.99632499	0.49709757	0.50055431	0.19473909	0.37457680	0.87648539	0.15689763
Row862	KC	UF	YD	PZ	VH	ZV	ZP	YS	DN	FM	0.77322274	0.53595878	0.83354630	0.66538682	0.59432081	0.05477673	0.50459017	0.70897416	0.47385052	0.39415184	0.18030093	0.66237389	0.29248459	0.19650888	0.77442984	0.12909748	0.14745283	0.88898662	0.91204827	0.38981029	0.54908246	0.05355373	0.91223265	0.01186383	0.91634989	0.90675482	0.49871940	0.31837943	0.85123891	0.02611615	0.86509243	0.98881707	0.27328245	0.69048322	0.45223360	0.02177676	0.88498253	0.08118525	0.66400268	0.49026936	0.53342387	0.71428890	0.18357938	0.30309746	0.18248405	0.87112139	0.44867043	0.23122613	0.43383033	0.28097747	0.71311260	0.19998331	0.00885257	0.56329952	0.51563095	0.27512762	0.48851520	0.14196518	0.20267635	0.12699349	0.21053615	0.16751757	0.58441173	0.48546153	0.98384828	0.99647342	0.93963666	0.46218610	0.68611635	0.39887941	0.42736070	0.36263784	0.38475032	0.24780437	0.06614636	0.04726565	0.00798784	0.07482917	0.58124214	0.36265746	0.02945568	0.91361103	0.94085149	0.58911641	0.85207026	0.86273798	0.91554253	0.15571607	0.18283281	0.94936311
Row863	LQ	II	MX	JY	ZS	KL	HZ	HE	AI	VM	0.30252183	0.75008010	0.00197573	0.13111107	0.50040827	0.59493138	0.56572444	0.30085932	0.17479725	0.56554142	0.86169550	0.55236390	0.67817277	0.29648216	0.64570552	0.04227863	0.23060674	0.14183379	0.86452664	0.11222317	0.48078286	0.72234539	0.40410368	0.65388700	0.56152139	0.65057326	0.37551844	0.65342915	0.46552444	0.21099792	0.74194658	0.13121059	0.20128881	0.98798634	0.65051557	0.45703770	0.75832876	0.71025199	0.16136567	0.54579442	0.99124755	0.34979722	0.24741212	0.62548850	0.49107244	0.36342916	0.89063378	0.35143772	0.14362753	0.55543342	0.58467880	0.67316081	0.58494506	0.51094355	0.91784335	0.41988090	0.84682963	0.73988081	0.07354795	0.66599298	0.72557575	0.19808261	0.17520397	0.28032743	0.29311254	0.28307774	0.06219488	0.84209071	0.18742813	0.09491375	0.25546474	0.81718666	0.67517339	0.08458057	0.75902994	0.34956902	0.54684401	0.35960829	0.37130116	0.27141279	0.47766967	0.57452912	0.70634122	0.57273211	0.18425866	0.55407126	0.75079806	0.64994233	0.68565368	0.89359465
Row864	SB	AN	YD	NB	RH	AZ	GI	WJ	UG	GF	0.42247281	0.82020356	0.81113742	0.06976328	0.99372646	0.56991362	0.99604098	0.46423471	0.55176536	0.18531352	0.10122794	0.55867199	0.27167897	0.60148211	0.12786577	0.07140883	0.39196495	0.22736196	0.30425720	0.87264454	0.40695099	0.64969652	0.85332449	0.45634783	0.14584418	0.64855920	0.72243641	0.29105261	0.06749927	0.82804484	0.97004081	0.81979096	0.28287832	0.19607431	0.96274306	0.57383174	0.82453093	0.87252908	0.95657076	0.24953777	0.68409486	0.75213673	0.79107365	0.17210948	0.85439191	0.68685140	0.27255491	0.35138387	0.77382632	0.09004077	0.79124038	0.12290304	0.99156069	0.86982058	0.56376386	0.38247043	0.22317551	0.37978402	0.43195365	0.93270072	0.65908740	0.25026326	0.11158057	0.30688998	0.77024504	0.88309033	0.58617296	0.03856691	0.48702123	0.17324103	0.27900230	0.31663595	0.30592197	0.15862661	0.05042852	0.07462933	0.09092309	0.95400936	0.78484810	0.72002401	0.63842722	0.05535806	0.90174791	0.99408221	0.94226018	0.99807997	0.89354845	0.41360747	0.28060561	0.13668180
Row865	JO	AC	BS	VY	VX	OS	YG	KR	RT	XC	0.08388309	0.66849785	0.10278360	0.22964159	0.16036440	0.64780557	0.16651623	0.17680760	0.69943506	0.60836450	0.00127551	0.40679878	0.82226949	0.07253399	0.88912946	0.76663302	0.94986817	0.07404887	0.12316366	0.55694743	0.84654053	0.35477252	0.34472923	0.01801269	0.04535079	0.04332889	0.40733545	0.39228805	0.60880181	0.89455436	0.86472663	0.61828938	0.50756059	0.33817335	0.70513105	0.07487054	0.67575857	0.32414924	0.83303326	0.87941886	0.51550401	0.05794739	0.90295264	0.19674639	0.47096447	0.18956978	0.19246319	0.09216580	0.23137894	0.49111653	0.30634661	0.80866450	0.52620383	0.16921358	0.12175563	0.54626455	0.52070573	0.92776803	0.95870914	0.94233507	0.87505533	0.71320609	0.09304230	0.37097226	0.51588161	0.00620845	0.35814539	0.68010313	0.17983788	0.91119860	0.12669183	0.22543146	0.24035196	0.25117173	0.47130233	0.51588907	0.31401626	0.50373106	0.71954544	0.21871402	0.78660666	0.94059041	0.25146247	0.86574966	0.75940600	0.33504046	0.15668361	0.34608161	0.71115741	0.11655111
Row866	VE	YY	ZX	WD	NA	BH	AW	OL	QE	JF	0.81089924	0.67164715	0.91828605	0.54595404	0.85987830	0.13921726	0.85208608	0.41515796	0.08396877	0.30838687	0.88867578	0.83912848	0.41126646	0.60820153	0.03163112	0.58438723	0.67722010	0.25453681	0.99384086	0.62226629	0.97248791	0.03396367	0.36308270	0.11015445	0.90149991	0.62266623	0.76528312	0.01116625	0.00453227	0.83471805	0.67559476	0.67140520	0.10598963	0.79438524	0.71015154	0.06134832	0.71353766	0.01211026	0.00235188	0.17758276	0.35283291	0.83266498	0.82741445	0.31684801	0.59763841	0.01193284	0.72525079	0.59848067	0.42093255	0.05821567	0.29585068	0.63637362	0.02846238	0.80528344	0.77919354	0.47302190	0.12198871	0.10244827	0.87475315	0.90594033	0.82159189	0.54102554	0.92950237	0.66923641	0.29986319	0.89739901	0.39367211	0.31368383	0.62993414	0.60486418	0.36280336	0.60142475	0.13363902	0.59961926	0.69188520	0.48325934	0.19589972	0.82620682	0.29732669	0.23502414	0.42883117	0.87985992	0.54706791	0.21997128	0.29721820	0.52144080	0.65586789	0.85235035	0.77575142	0.59769265
Row867	RK	HH	UR	YY	KG	IG	TN	EC	CU	ZE	0.57879846	0.39345806	0.09121691	0.30308917	0.50642831	0.20056000	0.85111765	0.96592181	0.98982116	0.07266710	0.73412712	0.09774210	0.76395023	0.74975949	0.56256113	0.80606506	0.41657187	0.67426869	0.35870149	0.41825595	0.75122723	0.55858370	0.37343972	0.05019938	0.01576038	0.62834466	0.73793214	0.09424955	0.10324068	0.51239787	0.11454522	0.89345054	0.88741276	0.35678583	0.04530953	0.32794583	0.34286589	0.78774155	0.69458182	0.33071382	0.37744525	0.96681459	0.73506939	0.44218218	0.01380459	0.33456837	0.92516587	0.07026199	0.94095154	0.28114026	0.33672072	0.32905036	0.74083122	0.07294318	0.49894802	0.24800929	0.36114083	0.53689691	0.37902403	0.58238356	0.37575793	0.10220871	0.01319411	0.45730769	0.47541592	0.01557768	0.26900581	0.99183261	0.27095968	0.41561479	0.31982572	0.05336166	0.93689982	0.65714593	0.42179850	0.45631395	0.85669072	0.35739860	0.99758140	0.22740646	0.45329925	0.44139469	0.51684236	0.44998904	0.40984559	0.02022180	0.99904348	0.61651265	0.27941211	0.95803501
Row868	SK	AX	AT	NM	UK	QN	IE	HL	ND	OR	0.75758650	0.10138133	0.57261967	0.47843165	0.73981362	0.67469823	0.49071528	0.76232696	0.41827363	0.78017106	0.85754327	0.66901131	0.51447138	0.40577222	0.79735492	0.52616023	0.79942172	0.58085457	0.73602046	0.96180960	0.08700983	0.18459597	0.80924351	0.96346875	0.62360724	0.76970526	0.99432648	0.46133752	0.01945398	0.86645865	0.11137772	0.82572087	0.22877541	0.54473947	0.58436983	0.41760818	0.61093371	0.65945536	0.83968490	0.39942209	0.14603574	0.71272397	0.79975097	0.71910086	0.70457163	0.45994046	0.19346577	0.10535465	0.25140274	0.42248490	0.89366036	0.55653021	0.53280333	0.76149520	0.58766748	0.53588510	0.92343144	0.36375803	0.29039838	0.56771937	0.89572444	0.76389018	0.19395903	0.88678942	0.33551130	0.85569107	0.24761074	0.67968294	0.42339312	0.91149168	0.78645793	0.56399214	0.89881632	0.36846406	0.48787294	0.39601806	0.20805145	0.60372166	0.59623387	0.73642481	0.18668315	0.46611490	0.31157215	0.46252457	0.13870171	0.24944185	0.69944945	0.02839885	0.73350983	0.99585171
Row869	ZM	KJ	GN	HN	AA	DK	PO	HH	TQ	QH	0.09738945	0.01937597	0.93437150	0.95949867	0.43073780	0.14278945	0.29915976	0.79518453	0.97612842	0.62756258	0.59039350	0.86674837	0.71508071	0.58217317	0.43066496	0.05548901	0.22512004	0.47252215	0.31259382	0.11579448	0.65173045	0.86546229	0.24744629	0.59718136	0.75804895	0.50919925	0.02254178	0.27825384	0.24799032	0.25608953	0.72820276	0.17371133	0.78703358	0.10060270	0.38267693	0.15984478	0.07862061	0.05180570	0.38315777	0.59115028	0.12749916	0.60082022	0.40351925	0.86483306	0.55828756	0.81769845	0.41788858	0.79023408	0.33470530	0.46617450	0.55719384	0.68227460	0.44130138	0.22166393	0.10226874	0.23066202	0.26322751	0.10036243	0.10703281	0.97794794	0.61098880	0.15076573	0.38171776	0.79929525	0.03453732	0.83980333	0.75761772	0.24595034	0.65272726	0.49870144	0.46713768	0.88995223	0.03583377	0.69299809	0.40685026	0.72262545	0.31269397	0.81853566	0.24036758	0.83137677	0.81117869	0.04125688	0.48918605	0.95825421	0.50732489	0.77616962	0.12476547	0.47387435	0.75787542	0.97816837
Row870	LH	FK	BU	UN	MS	ET	QM	LQ	MO	AP	0.24759311	0.86392061	0.50652247	0.05933775	0.33917772	0.74132470	0.97569880	0.86859516	0.59991925	0.90965941	0.44662163	0.09273628	0.65729544	0.91740383	0.84127133	0.57370344	0.61573557	0.01219167	0.62164285	0.69991801	0.73251479	0.54815172	0.56729473	0.49817756	0.43548676	0.87632547	0.15821446	0.93088064	0.10059111	0.05743763	0.24047433	0.28336122	0.57206038	0.03954511	0.66107252	0.10183471	0.18121849	0.25769608	0.26460052	0.69931074	0.56153792	0.17911248	0.81559847	0.59560987	0.26764411	0.09577081	0.47330459	0.69950125	0.71803601	0.54528055	0.45724736	0.56644200	0.50858714	0.54027583	0.19374074	0.22395981	0.30994943	0.52129575	0.15487158	0.41622088	0.01667549	0.60560365	0.98119895	0.06775853	0.45261952	0.32645759	0.29108565	0.35635792	0.48258154	0.25433202	0.64187803	0.71473864	0.65944194	0.40410215	0.41007729	0.28242621	0.28403637	0.22813666	0.60893483	0.08858104	0.59539808	0.09568512	0.06920439	0.15922837	0.72195461	0.70949696	0.62803667	0.54555900	0.19656502	0.22474130
Row871	RU	YQ	YQ	ZN	RP	MB	GK	HT	DW	WG	0.96029307	0.96220045	0.76064937	0.01370090	0.77165910	0.31285541	0.58886911	0.47860671	0.32517171	0.97729382	0.17432461	0.48800045	0.00093065	0.73808161	0.63877425	0.10897294	0.15231138	0.41781876	0.66352099	0.02801118	0.98234050	0.57001874	0.04392240	0.71079241	0.13423859	0.44321127	0.71742351	0.04351471	0.81739375	0.63714294	0.12701860	0.35039487	0.11139992	0.67432010	0.42606989	0.71226731	0.44296863	0.05210894	0.93518666	0.97592127	0.71362849	0.21522284	0.87269252	0.12477109	0.94509212	0.06550407	0.69798330	0.13827032	0.71772755	0.63786964	0.96117787	0.60061684	0.45813598	0.84443339	0.86170076	0.17544002	0.88299329	0.06258731	0.81538995	0.67008404	0.51361178	0.56225586	0.26383389	0.67998241	0.02637078	0.15106653	0.40583878	0.29790080	0.13510369	0.77478287	0.93340739	0.01945334	0.64175817	0.65689283	0.56744802	0.80861683	0.62482152	0.12946144	0.67964430	0.07611638	0.98483607	0.61196397	0.83390147	0.01471972	0.44934436	0.49026879	0.75088439	0.03728694	0.19448109	0.72688437
Row872	QI	HN	CI	CU	KV	TA	EJ	ZN	OL	WQ	0.63877747	0.82708108	0.01939802	0.13223155	0.90121978	0.36719713	0.19218209	0.32285408	0.93385410	0.25943565	0.73577336	0.60504087	0.05729492	0.89152991	0.63832421	0.86268166	0.71214188	0.62760000	0.55296874	0.27719681	0.29080356	0.99552004	0.34645120	0.48133595	0.94755762	0.20048534	0.84242232	0.39917473	0.11630995	0.81525611	0.90722979	0.95897585	0.19545767	0.55929425	0.10428221	0.49080047	0.87006149	0.62929692	0.57965033	0.22281103	0.72581749	0.74046257	0.32193049	0.98049721	0.61167924	0.89740568	0.61939154	0.90789968	0.09829295	0.72300853	0.25945989	0.82298231	0.11503849	0.82990179	0.13582862	0.59869250	0.33640942	0.48838987	0.17837461	0.64193494	0.08355782	0.75666593	0.78401584	0.95351657	0.52254252	0.58565529	0.41064120	0.87416497	0.37221713	0.86475456	0.05415909	0.41615831	0.21774607	0.15633838	0.77844653	0.35466328	0.19909457	0.63657537	0.88886667	0.93227598	0.43648841	0.90149322	0.10209886	0.68610481	0.38307963	0.40642162	0.43976944	0.83308151	0.09151739	0.91243373
Row873	EC	PC	VV	CW	YU	VW	VC	KX	KZ	JO	0.33597753	0.32923043	0.26843328	0.42397967	0.88973167	0.79445407	0.12183805	0.33986610	0.89128687	0.99684852	0.42911187	0.85209391	0.17081179	0.52194346	0.56175866	0.98081764	0.10545369	0.63482710	0.76969989	0.07226981	0.90844176	0.43932494	0.91552904	0.90233926	0.80453651	0.77214865	0.96359543	0.19272455	0.95818294	0.02398506	0.06809366	0.15604737	0.19324359	0.23577770	0.90233226	0.27970794	0.13660831	0.72097812	0.44575135	0.91088709	0.71731865	0.84821371	0.83696919	0.47450080	0.64592397	0.00211559	0.13648394	0.24138317	0.84920076	0.52796720	0.61458932	0.95096499	0.44084071	0.12082435	0.50098342	0.95399663	0.82422989	0.49196949	0.02664588	0.04760364	0.13234433	0.35100264	0.56014293	0.64463392	0.63170078	0.69909783	0.80785601	0.92390831	0.69268608	0.75885179	0.93710544	0.92920240	0.04921126	0.73025334	0.83624964	0.17754951	0.67914315	0.92660652	0.95454328	0.78202916	0.62732903	0.40626821	0.02605440	0.78734639	0.00701325	0.86699347	0.30566644	0.15878601	0.52302765	0.00501654
Row874	GZ	OT	GJ	AU	GT	SH	PL	AR	MM	UY	0.57551247	0.33045786	0.46622291	0.38944104	0.78597341	0.93495053	0.60714166	0.21178171	0.72728487	0.57874801	0.00172851	0.77104961	0.37116224	0.03050343	0.17749153	0.14439614	0.71335007	0.10835394	0.15719873	0.99246984	0.10486802	0.31002268	0.28381177	0.55681349	0.46400706	0.04409922	0.66116681	0.72517875	0.40402167	0.91876347	0.45262397	0.05815674	0.03432846	0.70827349	0.91691698	0.00271961	0.94735050	0.99505728	0.30392873	0.13279695	0.80824224	0.73253181	0.20034040	0.37992434	0.34312730	0.57584662	0.37561949	0.55120570	0.88863045	0.98409159	0.46689866	0.15251135	0.34432180	0.35830470	0.71144709	0.80092397	0.68809388	0.00567485	0.14170266	0.13763071	0.42677586	0.05189223	0.64636779	0.54278762	0.10079754	0.38029990	0.63840070	0.30888452	0.11319277	0.92367880	0.54955338	0.12607380	0.77660932	0.17331291	0.06932688	0.90415346	0.69302726	0.01628064	0.46571073	0.79381044	0.08708151	0.18949308	0.24201389	0.65366711	0.91547117	0.10699679	0.55215399	0.77254795	0.89159927	0.72720685
Row875	CJ	KC	RF	XB	DP	EQ	VO	QH	JX	NE	0.18572139	0.42990939	0.01836593	0.77973507	0.78106679	0.43385322	0.02260305	0.84031332	0.68946744	0.19941701	0.48371531	0.05720194	0.65142108	0.75226566	0.39864465	0.73358593	0.23625146	0.70395563	0.56833751	0.00566314	0.52212173	0.87388763	0.27255594	0.46300042	0.78349056	0.59384148	0.19395659	0.54128082	0.64029012	0.89605697	0.91278731	0.76539703	0.36955972	0.97922588	0.45589427	0.51818037	0.09901996	0.38406759	0.44015009	0.02773177	0.63048821	0.93412780	0.88768544	0.08497708	0.61768691	0.42814491	0.69360007	0.44504230	0.51026834	0.63765363	0.18075490	0.71375910	0.00872347	0.29316595	0.72559799	0.21546014	0.45734302	0.15170341	0.40555623	0.28719527	0.09251219	0.60225156	0.99709743	0.84545116	0.91975548	0.58923568	0.91208428	0.38575509	0.21367449	0.58366754	0.11017696	0.80150673	0.48228867	0.80260746	0.21146257	0.85900937	0.71129679	0.85764746	0.14296990	0.46919636	0.55342590	0.77056016	0.85750328	0.30040825	0.75478335	0.70963902	0.15743117	0.13508203	0.02921105	0.22443606
Row876	EQ	OD	JB	ZX	QA	JU	ZP	YB	FN	DV	0.32548954	0.16465883	0.42308246	0.04590052	0.94449343	0.15559773	0.52157200	0.78486317	0.35669232	0.97568927	0.53587526	0.55984947	0.37791856	0.81443851	0.07224221	0.05376705	0.21780070	0.78529008	0.57285284	0.75385194	0.76554752	0.23409015	0.32156470	0.26581939	0.62094085	0.45444522	0.35786399	0.14558348	0.99930897	0.26614330	0.94155214	0.24018229	0.32565749	0.89674268	0.92385631	0.36897145	0.91200167	0.29007253	0.14313483	0.81381852	0.14695704	0.63789303	0.86862058	0.54147840	0.52412359	0.89351445	0.17240592	0.91976352	0.98221442	0.70830216	0.30393881	0.91923878	0.03650692	0.44550494	0.90012809	0.73216897	0.91007786	0.73144177	0.56843883	0.28261316	0.05645157	0.37060860	0.73308256	0.97105734	0.16560801	0.07999728	0.54325507	0.73937905	0.16977997	0.96974234	0.53788515	0.93511859	0.33214730	0.52990950	0.59380036	0.37484885	0.15666126	0.38890183	0.63761753	0.73321651	0.83595259	0.92487613	0.15034240	0.48942573	0.41534681	0.11943857	0.47018217	0.12580172	0.03443094	0.89991667
Row877	PZ	RK	PF	KA	IQ	HY	GB	RL	UY	BI	0.80475248	0.10902768	0.46753862	0.43679867	0.73853799	0.18886863	0.58059797	0.77332236	0.90587794	0.52193437	0.46333452	0.48067802	0.87566966	0.78709088	0.93730812	0.00011942	0.77807085	0.68297412	0.78141172	0.50390293	0.07448762	0.14054927	0.27235854	0.28555526	0.95556995	0.53631283	0.17020657	0.50372655	0.45340568	0.73542019	0.06278211	0.68757141	0.68349344	0.06145958	0.45840273	0.88676433	0.07755668	0.84526038	0.28268839	0.70366061	0.82624461	0.01734898	0.27101986	0.17353774	0.69268622	0.20309717	0.50857296	0.44572177	0.78719122	0.02093343	0.08246992	0.36633208	0.69565626	0.58438036	0.14536856	0.05974373	0.44896515	0.91274319	0.54024972	0.99151955	0.65791931	0.15368082	0.00276963	0.48893722	0.70486576	0.07561341	0.08303730	0.45966427	0.52985571	0.50130095	0.76285552	0.11497432	0.53812705	0.62088611	0.61185152	0.83752982	0.80347545	0.84911819	0.12393416	0.56928989	0.50394984	0.39732915	0.21861562	0.61466508	0.32605246	0.67675928	0.57151208	0.89701746	0.77670838	0.40756302
Row878	WM	HU	ZJ	KX	YF	YF	HR	EH	TD	GY	0.04365192	0.21373744	0.60206568	0.04664735	0.37059792	0.13820879	0.70044427	0.10286868	0.33044638	0.45450165	0.43288576	0.84925560	0.94981619	0.97585433	0.91036523	0.62553147	0.55228118	0.29208802	0.55342361	0.78860969	0.56304035	0.61831336	0.71842640	0.91110336	0.25791357	0.95962374	0.61168215	0.23626732	0.66526682	0.51012096	0.63917500	0.96003334	0.32949683	0.94295144	0.22689176	0.45166813	0.59656460	0.00282481	0.18254571	0.19828862	0.81492363	0.27170802	0.39534426	0.42836513	0.37687704	0.45786692	0.15263037	0.82209243	0.64324381	0.73170704	0.49325428	0.48188842	0.46586534	0.74151400	0.47545581	0.68925194	0.02771437	0.38269093	0.38191724	0.41010630	0.88999416	0.09954058	0.14525566	0.48785122	0.30753854	0.55564841	0.36564154	0.96129328	0.15377945	0.94000389	0.32090867	0.07262265	0.67941906	0.72178290	0.02143820	0.26577223	0.76733317	0.77128411	0.83251427	0.36902491	0.36630721	0.63116724	0.62972168	0.26132013	0.03084597	0.79452271	0.07852094	0.10095992	0.97438583	0.09540032
Row879	GO	YV	CY	FP	SO	IL	MB	KZ	YM	HN	0.65401671	0.74136460	0.27531874	0.27832370	0.40483659	0.06191651	0.77554837	0.35761341	0.17162508	0.98070111	0.49488157	0.53727651	0.31455478	0.64803908	0.73559298	0.61276599	0.59975385	0.75827233	0.69397490	0.84374129	0.97171942	0.85495061	0.72572517	0.82952328	0.22459383	0.02850021	0.99314361	0.62651113	0.64612995	0.15450357	0.46813334	0.97037941	0.30089953	0.71578348	0.55946013	0.06773652	0.22686312	0.98246125	0.52754054	0.06774740	0.05439744	0.03234061	0.90291844	0.19330724	0.00169777	0.25539642	0.01776198	0.25258648	0.76985785	0.23067964	0.31019713	0.00955596	0.73556709	0.62814090	0.63041620	0.04980164	0.27267472	0.86318678	0.67587409	0.48247370	0.77188089	0.83860841	0.72874010	0.94945199	0.69706195	0.16995733	0.37409576	0.94687373	0.82313559	0.48154424	0.03688622	0.37712657	0.79053549	0.73132500	0.71228960	0.05541925	0.24955900	0.43110619	0.87651705	0.49982161	0.03347717	0.17790750	0.01081995	0.47681194	0.45836822	0.34644423	0.72141624	0.28982354	0.47538789	0.73941696
Row880	VN	XT	SR	TY	RF	VP	CM	RV	CJ	SD	0.48446918	0.84715274	0.91986880	0.86785031	0.24038049	0.16981118	0.27962540	0.67562077	0.93100214	0.47417736	0.44388781	0.10653674	0.49707695	0.90622237	0.93223344	0.78609449	0.70109685	0.88836106	0.80455377	0.37779461	0.44035939	0.31698223	0.67987030	0.85856638	0.15748778	0.65406631	0.36103192	0.18862450	0.17075718	0.10077242	0.13166882	0.28913241	0.16112467	0.57210966	0.40379028	0.86912929	0.81552405	0.83922662	0.86406519	0.18109971	0.47216541	0.44459519	0.72439975	0.76320809	0.67383627	0.18096478	0.65746852	0.96523111	0.48186154	0.66653607	0.60467566	0.08548642	0.26653558	0.26453343	0.68322865	0.29042582	0.47617649	0.84598969	0.43168387	0.75150354	0.82544340	0.31156789	0.92687740	0.80122952	0.19633643	0.31820418	0.37245058	0.33242622	0.61499943	0.39415175	0.69069527	0.89083885	0.21356496	0.89503681	0.63982618	0.33963674	0.18797241	0.11438586	0.53420137	0.78642857	0.32968122	0.47185778	0.73850320	0.07268379	0.08893136	0.85833083	0.56344215	0.71649234	0.19612302	0.75485734
Row881	MB	QY	NA	QR	CX	SM	VY	TL	WB	ZY	0.97601615	0.69447426	0.32414267	0.87602221	0.39944976	0.10505890	0.51198386	0.35532414	0.15966959	0.45216904	0.66181878	0.52277187	0.89724328	0.29847620	0.71869341	0.16298663	0.49974272	0.35391152	0.43647775	0.39075095	0.16165466	0.51293322	0.52096517	0.23838284	0.67252900	0.53951011	0.18332951	0.55393351	0.03941797	0.22786430	0.16890264	0.67617134	0.65582596	0.00439531	0.36716135	0.82499300	0.09738057	0.78681037	0.23179654	0.77422305	0.38593079	0.49027066	0.17122761	0.14409786	0.52497101	0.62731722	0.43187031	0.42077850	0.69744059	0.19701934	0.30273928	0.30187788	0.62697026	0.46113267	0.82264452	0.59434016	0.46535372	0.57660813	0.25251129	0.46393781	0.15309277	0.03242914	0.48573706	0.00196049	0.55455143	0.70544969	0.12372166	0.50876219	0.51342356	0.39845198	0.18993639	0.38802473	0.21562467	0.43769234	0.03000740	0.66579846	0.89185923	0.69741876	0.85004611	0.64665616	0.59037888	0.22249947	0.33004472	0.97515394	0.27122380	0.84542193	0.64967804	0.76959978	0.02300370	0.21410543
